"2021/05/17","27824.83","28310.46","28312.78","27632.53"
"2021/05/18","28406.84","27931.57","28481.17","27931.57"
"2021/05/19","28044.45","28031.22","28216.65","27842.98"
"2021/05/20","28098.25","27875.50","28176.87","27821.96"
"2021/05/21","28317.83","28269.61","28411.56","28193.03"
"2021/05/24","28364.61","28212.32","28584.18","28212.32"
"2021/05/25","28553.98","28516.99","28576.97","28443.74"
"2021/05/26","28642.19","28396.62","28710.83","28396.62"
"2021/05/27","28549.01","28543.32","28587.21","28360.56"
"2021/05/28","29149.41","28912.54","29194.11","28899.66"
"2021/05/31","28860.08","29019.45","29147.71","28791.60"
"2021/06/01","28814.34","28998.65","29075.47","28611.25"
"2021/06/02","28946.14","28730.81","29003.55","28565.83"
"2021/06/03","29058.11","28890.39","29157.16","28879.15"
"2021/06/04","28941.52","28901.42","28991.24","28764.68"
"2021/06/07","29019.24","29214.00","29241.20","28973.05"
"2021/06/08","28963.56","29046.03","29140.68","28897.64"
"2021/06/09","28860.80","28901.56","28932.03","28801.83"
"2021/06/10","28958.56","28799.74","29007.53","28799.74"
"2021/06/11","28948.73","29030.04","29080.89","28839.54"
"2021/06/14","29161.80","29153.11","29208.35","29026.27"
"2021/06/15","29441.30","29256.03","29480.85","29235.71"
"2021/06/16","29291.01","29306.14","29434.10","29263.72"
"2021/06/17","29018.33","29149.34","29197.68","28875.39"
"2021/06/18","28964.08","29136.74","29136.74","28957.98"
"2021/06/21","28010.93","28506.84","28506.84","27795.86"
"2021/06/22","28884.13","28513.07","28895.26","28494.46"
"2021/06/23","28874.89","28886.92","29007.83","28860.06"
"2021/06/24","28875.23","28811.82","28935.34","28758.37"
"2021/06/25","29066.18","29137.30","29174.17","28992.74"
"2021/06/28","29048.02","29112.66","29121.28","28984.93"
"2021/06/29","28812.61","28927.44","28951.68","28735.55"
"2021/06/30","28791.53","28896.31","28998.99","28779.76"
"2021/07/01","28707.04","28832.41","28833.17","28624.80"
"2021/07/02","28783.28","28719.24","28849.32","28688.63"
"2021/07/05","28598.19","28709.57","28731.07","28581.08"
"2021/07/06","28643.21","28677.95","28748.23","28587.61"
"2021/07/07","28366.95","28262.40","28434.99","28161.75"
"2021/07/08","28118.03","28332.63","28366.76","28118.03"
"2021/07/09","27940.42","27739.42","28000.02","27419.40"
"2021/07/12","28569.02","28412.70","28595.12","28405.60"
"2021/07/13","28718.24","28713.82","28852.31","28699.04"
"2021/07/14","28608.49","28517.31","28696.80","28482.82"
"2021/07/15","28279.09","28539.32","28571.72","28240.21"
"2021/07/16","28003.08","28039.26","28201.30","27847.35"
"2021/07/19","27652.74","27663.40","27792.52","27493.63"
"2021/07/20","27388.16","27351.80","27564.52","27330.15"
"2021/07/21","27548.00","27747.06","27882.43","27438.07"
"2021/07/26","27833.29","27990.47","28036.47","27786.44"
"2021/07/27","27970.22","27911.93","28036.23","27862.69"
"2021/07/28","27581.66","27674.99","27809.86","27466.99"
"2021/07/29","27782.42","27722.61","27798.05","27663.41"
"2021/07/30","27283.59","27677.89","27699.35","27272.49"
"2021/08/02","27781.02","27493.32","27834.60","27493.32"
"2021/08/03","27641.83","27580.03","27724.45","27492.40"
"2021/08/04","27584.08","27612.90","27636.34","27488.74"
"2021/08/05","27728.12","27526.67","27741.55","27526.67"
"2021/08/06","27820.04","27709.22","27888.87","27709.22"
"2021/08/10","27888.15","27887.03","28128.61","27808.54"
"2021/08/11","28070.51","28045.84","28146.68","27974.99"
"2021/08/12","28015.02","28177.20","28279.80","28006.31"
"2021/08/13","27977.15","28038.96","28070.00","27949.33"
"2021/08/16","27523.19","27806.11","27833.21","27427.38"
"2021/08/17","27424.47","27666.94","27750.39","27424.47"
"2021/08/18","27585.91","27418.08","27671.57","27347.77"
"2021/08/19","27281.17","27398.58","27504.80","27255.58"
"2021/08/20","27013.25","27238.45","27316.79","26954.81"
"2021/08/23","27494.24","27193.10","27541.63","27193.10"
"2021/08/24","27732.10","27653.23","27817.89","27653.23"
"2021/08/25","27724.80","27768.13","27897.72","27684.05"
"2021/08/26","27742.29","27793.63","27828.28","27684.50"
"2021/08/27","27641.14","27581.24","27670.66","27481.23"
"2021/08/30","27789.29","27867.60","27921.55","27656.63"
"2021/08/31","28089.54","27690.77","28158.95","27602.21"
"2021/09/01","28451.02","28179.04","28457.67","28179.04"
"2021/09/02","28543.51","28522.46","28626.20","28412.91"
"2021/09/03","29128.11","28626.48","29149.65","28607.87"
"2021/09/06","29659.89","29501.22","29705.04","29469.35"
"2021/09/07","29916.14","29883.92","30048.23","29838.43"
"2021/09/08","30181.21","29819.55","30241.87","29787.13"
"2021/09/09","30008.19","29959.21","30097.56","29909.92"
"2021/09/10","30381.84","30089.45","30381.84","30064.02"
"2021/09/13","30447.37","30372.02","30447.37","30229.01"
"2021/09/14","30670.10","30584.77","30795.78","30504.81"
"2021/09/15","30511.71","30464.17","30573.41","30347.30"
"2021/09/16","30323.34","30606.15","30622.39","30202.51"
"2021/09/17","30500.05","30387.54","30541.99","30358.93"
"2021/09/21","29839.71","30021.25","30051.00","29832.52"
"2021/09/22","29639.40","29744.73","29868.10","29573.88"
"2021/09/24","30248.81","30141.61","30276.38","30110.30"
"2021/09/27","30240.06","30277.82","30414.61","30197.40"
"2021/09/28","30183.96","30142.38","30207.63","30001.99"
"2021/09/29","29544.29","29611.92","29679.26","29329.16"
"2021/09/30","29452.66","29569.19","29622.27","29311.34"
"2021/10/01","28771.07","29235.11","29393.67","28680.73"
"2021/10/04","28444.89","29044.47","29046.06","28343.58"
"2021/10/05","27822.12","28050.39","28058.67","27460.29"
"2021/10/06","27528.87","28033.91","28209.82","27293.62"
"2021/10/07","27678.21","27665.97","28015.11","27607.97"
"2021/10/08","28048.94","28031.37","28321.35","28018.89"
"2021/10/11","28498.20","27977.57","28581.36","27893.32"
"2021/10/12","28230.61","28458.88","28468.88","28166.38"
"2021/10/13","28140.28","28085.44","28364.99","27993.46"
"2021/10/14","28550.93","28264.41","28576.68","28234.01"
"2021/10/15","29068.63","28787.26","29082.35","28726.22"
"2021/10/18","29025.46","29093.82","29144.33","28924.40"
"2021/10/19","29215.52","29117.28","29272.49","29075.37"
"2021/10/20","29255.55","29385.95","29489.11","29222.32"
"2021/10/21","28708.58","29152.74","29220.82","28688.78"
"2021/10/22","28804.85","28578.53","28989.50","28546.57"
"2021/10/25","28600.41","28527.13","28668.70","28472.55"
"2021/10/26","29106.01","28927.61","29160.76","28893.95"
"2021/10/27","29098.24","29056.01","29139.22","28870.25"
"2021/10/28","28820.09","28871.61","28895.11","28693.06"
"2021/10/29","28892.69","28819.16","29000.65","28475.06"
"2021/11/01","29647.08","29330.68","29666.83","29267.63"
"2021/11/02","29520.90","29462.40","29599.57","29457.18"
"2021/11/04","29794.37","29859.74","29880.81","29718.78"
"2021/11/05","29611.57","29840.73","29840.73","29504.07"
"2021/11/08","29507.05","29735.45","29735.45","29507.05"
"2021/11/09","29285.46","29557.55","29750.46","29240.31"
"2021/11/10","29106.78","29209.06","29296.88","29079.77"
"2021/11/11","29277.86","29046.19","29336.03","29040.08"
"2021/11/12","29609.97","29381.45","29661.22","29381.45"
"2021/11/15","29776.80","29807.37","29861.88","29718.21"
"2021/11/16","29808.12","29749.71","29960.93","29681.25"
"2021/11/17","29688.33","29906.68","29909.97","29623.79"
"2021/11/18","29598.66","29597.93","29715.95","29402.57"
"2021/11/19","29745.87","29641.05","29768.54","29589.19"
"2021/11/22","29774.11","29618.55","29806.49","29542.29"
"2021/11/24","29302.66","29663.45","29758.05","29212.93"
"2021/11/25","29499.28","29469.65","29570.42","29444.45"
"2021/11/26","28751.62","29324.47","29332.99","28605.61"
"2021/11/29","28283.92","28337.96","28776.34","28187.12"
"2021/11/30","27821.76","28611.73","28718.70","27819.14"
"2021/12/01","27935.62","27866.73","28106.30","27594.01"
"2021/12/02","27753.37","27716.20","27938.55","27644.96"
"2021/12/03","28029.57","27841.05","28029.57","27588.61"
"2021/12/06","27927.37","28069.96","28081.04","27693.91"
"2021/12/07","28455.60","28138.82","28618.46","27961.66"
"2021/12/08","28860.62","28792.89","28897.44","28621.47"
"2021/12/09","28725.47","28827.32","28908.29","28725.47"
"2021/12/10","28437.77","28542.50","28699.01","28392.87"
"2021/12/13","28640.49","28705.26","28793.32","28593.45"
"2021/12/14","28432.64","28554.86","28672.96","28309.67"
"2021/12/15","28459.72","28358.47","28525.83","28358.47"
"2021/12/16","29066.32","28868.37","29070.08","28782.19"
"2021/12/17","28545.68","28854.60","28904.94","28503.08"
"2021/12/20","27937.81","28325.46","28441.51","27893.18"
"2021/12/21","28517.59","28309.60","28533.74","28226.43"
"2021/12/22","28562.21","28614.06","28673.77","28473.85"
"2021/12/23","28798.37","28703.01","28798.37","28640.15"
"2021/12/24","28782.59","28836.05","28870.13","28773.50"
"2021/12/27","28676.46","28786.33","28805.28","28658.82"
"2021/12/28","29069.16","28953.32","29121.01","28879.68"
"2021/12/29","28906.88","28995.73","29106.28","28729.61"
"2021/12/30","28791.71","28794.24","28904.42","28579.49"
